Date,Max Temperature,Min Temperature,Sun Degree,Moon Degree,Mars Degree,Mercury Degree,Jupitor Degree,Venus Degree,Saturn Degree,Rahu Degree,Ketu Degree
20-10-2021,29.72,20.65, 184.275833 , 359.128889 , 180.327500 , 167.633611 , 299.629722 , 230.935278 , 284.241667 , 39.341111 , 219.341111 
21-10-2021,31.68,19.98, 185.269444 , 11.359444 , 180.992500 , 167.995278 , 299.637778 , 231.982222 , 284.257778 , 39.265556 , 219.265556 
22-10-2021,30.83,20.33, 186.263889 , 23.420278 , 181.658056 , 168.521111 , 299.649444 , 233.024444 , 284.275556 , 39.214167 , 219.214167 
23-10-2021,29.72,19.8, 187.258611 , 35.341111 , 182.324167 , 169.198889 , 299.664167 , 234.061944 , 284.295000 , 39.192222 , 219.192222 
24-10-2021,28.37,19.72, 188.254167 , 47.164444 , 182.991111 , 170.014722 , 299.682500 , 235.094444 , 284.315833 , 39.195556 , 219.195556 
25-10-2021,30.22,19.54, 189.250278 , 58.942778 , 183.658333 , 170.954722 , 299.704167 , 236.121667 , 284.338611 , 39.214722 , 219.214722 
26-10-2021,30.32,19.72, 190.246944 , 70.740000 , 184.326389 , 172.005000 , 299.728889 , 237.143611 , 284.363056 , 39.242500 , 219.242500 
27-10-2021,31.02,19.36, 191.244167 , 82.629722 , 184.995000 , 173.152222 , 299.757222 , 238.160000 , 284.389167 , 39.275000 , 219.275000 
28-10-2021,30.51,19.76, 192.242222 , 94.690556 , 185.664167 , 174.383333 , 299.788611 , 239.170833 , 284.416944 , 39.301111 , 219.301111 
29-10-2021,30.65,19.6, 193.240556 , 107.005000 , 186.334167 , 175.686944 , 299.823333 , 240.175833 , 284.446111 , 39.307222 , 219.307222 
30-10-2021,30.84,18.18, 194.239722 , 119.651389 , 187.004722 , 177.051944 , 299.861389 , 241.174444 , 284.477222 , 39.286944 , 219.286944 
31-10-2021,31.08,19.81, 195.239444 , 132.695833 , 187.675833 , 178.468889 , 299.902778 , 242.166944 , 284.509722 , 39.247500 , 219.247500 
01-11-2021,31.38,19.99, 196.239722 , 146.183889 , 188.347500 , 179.929444 , 299.947500 , 243.153056 , 284.543889 , 39.199167 , 219.199167 
02-11-2021,31.68,20.19, 197.240556 , 160.128611 , 189.019722 , 181.425833 , 299.995278 , 244.132222 , 284.579722 , 39.148889 , 219.148889 
03-11-2021,31.27,20.76, 198.241944 , 174.501111 , 189.692778 , 182.951389 , 300.046389 , 245.104444 , 284.617222 , 39.102500 , 219.102500 
04-11-2021,31.69,22.02, 199.243889 , 189.228056 , 190.366389 , 184.501111 , 300.100556 , 246.069444 , 284.656111 , 39.063889 , 219.063889 
05-11-2021,30.75,23.22, 200.246389 , 204.193889 , 191.040556 , 186.069444 , 300.158333 , 247.026944 , 284.696944 , 39.037778 , 219.037778 
06-11-2021,29.41,23.46, 201.249444 , 219.256944 , 191.715556 , 187.652778 , 300.218889 , 247.976389 , 284.739167 , 39.028889 , 219.028889 
07-11-2021,28.51,23.02, 202.253056 , 234.269722 , 192.391111 , 189.247222 , 300.283056 , 248.917778 , 284.783056 , 39.036667 , 219.036667 
08-11-2021,30.14,20.43, 203.256944 , 249.100000 , 193.066944 , 190.850278 , 300.350000 , 249.850556 , 284.828611 , 39.052222 , 219.052222 
09-11-2021,30.25,17.47, 204.261389 , 263.647222 , 193.743611 , 192.459167 , 300.420278 , 250.774444 , 284.875556 , 39.065556 , 219.065556 
10-11-2021,30.35,17.3, 205.266389 , 277.848611 , 194.420833 , 194.071944 , 300.493611 , 251.688889 , 284.924167 , 39.077778 , 219.077778 
11-11-2021,29.83,16.59, 206.271389 , 291.679167 , 195.098889 , 195.686944 , 300.570000 , 252.593611 , 284.974167 , 39.090000 , 219.090000 
12-11-2021,31,16.73, 207.276944 , 305.143333 , 195.777222 , 197.302778 , 300.649444 , 253.488056 , 285.025833 , 39.095556 , 219.095556 
13-11-2021,31.73,20.54, 208.283056 , 318.267222 , 196.456111 , 198.918056 , 300.731944 , 254.371944 , 285.078889 , 39.085833 , 219.085833 
14-11-2021,31.92,22.24, 209.289444 , 331.088056 , 197.135556 , 200.532500 , 300.817500 , 255.244722 , 285.133333 , 39.063333 , 219.063333 
15-11-2021,30.86,23.34, 210.296111 , 343.648056 , 197.815833 , 202.145000 , 300.905833 , 256.105833 , 285.189167 , 39.039167 , 219.039167 
16-11-2021,30.86,23.94, 211.303056 , 355.989722 , 198.496667 , 203.755278 , 300.996944 , 256.955278 , 285.246667 , 39.020556 , 219.020556 
17-11-2021,30.32,24.19, 212.310556 , 8.152500 , 199.178056 , 205.362778 , 301.091111 , 257.791944 , 285.305833 , 39.007222 , 219.007222 
18-11-2021,30.61,23.98, 213.318611 , 20.173056 , 199.860000 , 206.967222 , 301.188333 , 258.615833 , 285.366111 , 38.996944 , 218.996944 
19-11-2021,30.98,23.42, 214.326944 , 32.085278 , 200.542500 , 208.568889 , 301.288333 , 259.426111 , 285.427778 , 38.991111 , 218.991111 
20-11-2021,32.08,23.45, 215.335556 , 43.922778 , 201.225833 , 210.166944 , 301.390833 , 260.222500 , 285.491111 , 38.990556 , 218.990556 
21-11-2021,32.12,23.93, 216.345000 , 55.720278 , 201.910000 , 211.761944 , 301.496389 , 261.004167 , 285.555833 , 38.992500 , 218.992500 
22-11-2021,29.12,23.91, 217.354444 , 67.516389 , 202.594444 , 213.353611 , 301.604722 , 261.770556 , 285.621667 , 38.993333 , 218.993333 
23-11-2021,30.68,24.31, 218.364722 , 79.355000 , 203.279722 , 214.942500 , 301.715833 , 262.521111 , 285.689167 , 38.993333 , 218.993333 
24-11-2021,31.65,23.73, 219.375278 , 91.287500 , 203.965833 , 216.528056 , 301.829722 , 263.255278 , 285.757778 , 38.995278 , 218.995278 
25-11-2021,31.58,21.87, 220.386111 , 103.371389 , 204.652222 , 218.111111 , 301.946111 , 263.972500 , 285.828056 , 38.998056 , 218.998056 
26-11-2021,31,20.56, 221.397500 , 115.670278 , 205.339444 , 219.691389 , 302.065278 , 264.671667 , 285.899444 , 38.997778 , 218.997778 
27-11-2021,30.94,19.39, 222.409444 , 128.251389 , 206.027500 , 221.269444 , 302.186944 , 265.352500 , 285.971944 , 38.995000 , 218.995000 
28-11-2021,28,18.23, 223.421667 , 141.179444 , 206.716111 , 222.845278 , 302.311111 , 266.013889 , 286.046111 , 38.995556 , 218.995556 
29-11-2021,30.25,16.5, 224.434444 , 154.511111 , 207.405278 , 224.419167 , 302.438056 , 266.655278 , 286.121389 , 39.001667 , 219.001667 
30-11-2021,26.8,20.97, 225.447500 , 168.283611 , 208.095278 , 225.991389 , 302.567500 , 267.275833 , 286.197778 , 39.009722 , 219.009722 
01-12-2021,24.37,20.22, 226.461111 , 182.504722 , 208.785833 , 227.562222 , 302.699444 , 267.874722 , 286.275556 , 39.018611 , 219.018611 
02-12-2021,27.64,18.79, 227.475000 , 197.141944 , 209.476944 , 229.131667 , 302.833889 , 268.450833 , 286.354722 , 39.029722 , 219.029722 
03-12-2021,29.09,19.36, 228.489444 , 212.115000 , 210.168889 , 230.700556 , 302.970833 , 269.003889 , 286.435000 , 39.038056 , 219.038056 
04-12-2021,29.28,20.36, 229.504167 , 227.299722 , 210.861667 , 232.268611 , 303.110278 , 269.532222 , 286.516389 , 39.037778 , 219.037778 
05-12-2021,27.97,19.41, 230.519167 , 242.539444 , 211.555000 , 233.836389 , 303.252222 , 270.035000 , 286.599167 , 39.028611 , 219.028611 
06-12-2021,29.11,17.89, 231.534444 , 257.668056 , 212.248889 , 235.403889 , 303.396389 , 270.511389 , 286.683056 , 39.011944 , 219.011944 
07-12-2021,30.02,18.35, 232.550000 , 272.534444 , 212.943333 , 236.971667 , 303.543056 , 270.960278 , 286.768333 , 38.984167 , 218.984167 
08-12-2021,29.77,18.52, 233.565833 , 287.024722 , 213.638333 , 238.539167 , 303.691944 , 271.380278 , 286.854444 , 38.948889 , 218.948889 
09-12-2021,30.16,18.38, 234.581667 , 301.073333 , 214.334167 , 240.107500 , 303.843056 , 271.770278 , 286.941667 , 38.917500 , 218.917500 
10-12-2021,29.86,18.83, 235.597778 , 314.662500 , 215.030278 , 241.676111 , 303.996389 , 272.129444 , 287.030000 , 38.899444 , 218.899444 
11-12-2021,29.92,19.4, 236.614167 , 327.813333 , 215.727222 , 243.245278 , 304.151944 , 272.456111 , 287.119444 , 38.894722 , 218.894722 
12-12-2021,29.9,19.49, 237.630556 , 340.574722 , 216.424722 , 244.815278 , 304.309444 , 272.749722 , 287.210000 , 38.901389 , 218.901389 
13-12-2021,28.95,18.94, 238.647222 , 353.011389 , 217.122778 , 246.386111 , 304.469444 , 273.008611 , 287.301667 , 38.920833 , 218.920833 
14-12-2021,28.51,17.84, 239.663889 , 5.193889 , 217.821667 , 247.957778 , 304.631389 , 273.232222 , 287.394167 , 38.949167 , 218.949167 
15-12-2021,28.48,18.06, 240.680833 , 17.191111 , 218.520833 , 249.530000 , 304.795278 , 273.419167 , 287.487778 , 38.977778 , 218.977778 
16-12-2021,28.98,17.79, 241.697778 , 29.066944 , 219.221111 , 251.103056 , 304.961389 , 273.568611 , 287.582222 , 38.998056 , 218.998056 
17-12-2021,28.14,18.04, 242.715000 , 40.877222 , 219.921667 , 252.676389 , 305.129444 , 273.679722 , 287.677778 , 39.004167 , 219.004167 
18-12-2021,29.24,17.16, 243.732500 , 52.669444 , 220.623056 , 254.250000 , 305.299444 , 273.751389 , 287.774167 , 38.990278 , 218.990278 
19-12-2021,28.27,16.4, 244.750000 , 64.483333 , 221.325000 , 255.823333 , 305.471667 , 273.782778 , 287.871667 , 38.952222 , 218.952222 
20-12-2021,28.34,15.42, 245.767778 , 76.352778 , 222.027778 , 257.395833 , 305.645556 , 273.773611 , 287.970000 , 38.891944 , 218.891944 
21-12-2021,28.18,15.19, 246.785556 , 88.307778 , 222.731111 , 258.966667 , 305.821389 , 273.723056 , 288.069167 , 38.816111 , 218.816111 
22-12-2021,27.87,15.33, 247.803611 , 100.378056 , 223.435000 , 260.535278 , 305.999167 , 273.630833 , 288.169444 , 38.731944 , 218.731944 
23-12-2021,28.59,15.62, 248.821667 , 112.595000 , 224.139722 , 262.100833 , 306.178611 , 273.497222 , 288.270278 , 38.644722 , 218.644722 
24-12-2021,26.38,15.66, 249.840278 , 124.995000 , 224.845000 , 263.661389 , 306.360000 , 273.321667 , 288.372222 , 38.561111 , 218.561111 
25-12-2021,27.19,15.08, 250.858611 , 137.618889 , 225.550833 , 265.215833 , 306.543056 , 273.104722 , 288.474722 , 38.495278 , 218.495278 
26-12-2021,28.42,15.18, 251.877500 , 150.512222 , 226.257500 , 266.762222 , 306.727778 , 272.846944 , 288.578333 , 38.460833 , 218.460833 
27-12-2021,29.65,15.61, 252.896111 , 163.721944 , 226.965000 , 268.298333 , 306.914444 , 272.549167 , 288.682500 , 38.457500 , 218.457500 
28-12-2021,28.57,17.1, 253.915278 , 177.290556 , 227.672778 , 269.821389 , 307.102778 , 272.212222 , 288.787500 , 38.471944 , 218.471944 
29-12-2021,27.97,15.69, 254.934444 , 191.246389 , 228.381667 , 271.328611 , 307.292778 , 271.837778 , 288.893056 , 38.491944 , 218.491944 
30-12-2021,28.44,15.25, 255.953889 , 205.593611 , 229.090833 , 272.816111 , 307.484444 , 271.427500 , 288.999722 , 38.511389 , 218.511389 
31-12-2021,29.32,17.73, 256.973333 , 220.299444 , 229.800833 , 274.279444 , 307.677778 , 270.983333 , 289.106944 , 38.519444 , 218.519444 
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
